transaction_id,consumer_id,transaction_date,amount,transaction_mode,transaction_type,full_narration
TXN101937,USER_10044,2024-05-08,-2811.63,CARD,DR,CARD/AIRTEL/REF6704
TXN101521,USER_10044,2024-09-30,-1258.92,CARD,DR,CARD/MYNTRA/REF9652
TXN101552,USER_10023,2024-07-04,-2965.11,IMPS,DR,IMPS/RELIANCE_TRENDS/REF4903
TXN101358,USER_10034,2024-11-25,-1418.3,UPI,DR,UPI/BLR_METRO/REF2942
TXN100934,USER_10001,2024-02-03,-1789.63,NEFT,DR,NEFT/JIO/REF5624
TXN101124,USER_10045,2024-03-25,-715.72,RTGS,DR,RTGS/PORTRONICS/REF8986
TXN100998,USER_10024,2024-02-02,50038.53,ATM,CR,ATM/REFUND/REF8361
TXN100698,USER_10048,2024-09-20,-838.15,ATM,DR,ATM/DMART/REF3395
TXN101675,USER_10009,2024-05-24,-944.11,RTGS,DR,RTGS/AMAZON/REF6921
TXN100381,USER_10000,2024-04-21,-1897.34,CARD,DR,CARD/RELIANCE_TRENDS/REF8916
TXN101473,USER_10009,2024-04-17,70410.3,CARD,CR,CARD/SALARY_CR/REF1861
TXN100690,USER_10023,2024-03-09,-1691.24,RTGS,DR,RTGS/DOMINOS/REF8296
TXN101053,USER_10014,2024-09-23,-2087.87,CARD,DR,
TXN101342,USER_10001,2024-12-12,-3291.6,IMPS,DR,IMPS/FLIPKART/REF4444
TXN100572,USER_10037,2024-10-09,-859.39,CARD,DR,CARD/INDIAN_OIL/REF2480
TXN100241,USER_10048,2024-08-17,-1233.88,NEFT,DR,NEFT/DOMINOS/REF7026
TXN101721,USER_10003,2024-08-13,-534.17,RTGS,DR,RTGS/APOLLO_PHARMACY/REF7923
TXN101117,USER_10031,2024-09-11,-4714.89,UPI,DR,UPI/SWIGGY/REF1865
TXN101477,USER_10025,2024-02-19,-3773.72,UPI,DR,UPI/DMART/REF5981
TXN101272,USER_10036,2024-08-19,59694.45,CARD,CR,CARD/REFUND/REF3175
TXN100928,USER_10027,2024-07-19,-3000.8,CARD,DR,CARD/DMART/REF8304
TXN101879,USER_10008,2024-04-11,-489.12,CARD,DR,CARD/MCD/REF4509
TXN100925,USER_10017,2024-03-13,61280.2,NEFT,CR,NEFT/EMI_CR/REF3806
TXN100830,USER_10009,2024-03-11,-4453.65,NEFT,DR,NEFT/BLR_METRO/REF5198
TXN101517,USER_10004,2024-05-02,16557.92,UPI,CR,UPI/SALARY_CR/REF5683
TXN101287,USER_10015,2024-11-01,-2490.25,ATM,DR,
TXN100384,USER_10011,2024-02-24,41706.98,NEFT,CR,NEFT/SALARY_CR/REF9625
TXN100704,USER_10033,2024-05-08,-4540.85,RTGS,DR,RTGS/MCD/REF6781
TXN100990,USER_10009,2024-12-24,1987.09,ATM,DR,ATM/SWIGGY/REF9039
TXN100984,USER_10010,2024-02-07,-358.82,IMPS,DR,IMPS/TATA_POWER/REF1984
TXN101171,USER_10026,2024-07-07,-4388.13,NEFT,DR,NEFT/DMART/REF1339
TXN100023,USER_10003,2024-05-03,71286.46,CARD,CR,CARD/SALARY_CR/REF8962
TXN101776,USER_10008,2024-08-27,37084.51,NEFT,CR,NEFT/SALARY_CR/REF6861
TXN100812,USER_10039,2024-05-24,-3222.47,UPI,DR,UPI/FLIPKART/REF9572
TXN100331,USER_10019,2024-10-17,-4645.85,IMPS,DR,IMPS/NETFLIX/REF8444
TXN100487,USER_10010,2024-05-10,67598.79,CARD,CR,CARD/EMI_CR/REF2889
TXN100069,USER_10020,2024-07-25,-2794.34,RTGS,DR,RTGS/OLA/REF7211
TXN101834,USER_10009,2024-11-12,-1201.73,UPI,DR,UPI/APOLLO_PHARMACY/REF4018
TXN101542,USER_10044,2024-05-06,-2174.34,CARD,DR,CARD/DOMINOS/REF2688
TXN100029,USER_10002,2024-06-18,-1228.12,RTGS,DR,RTGS/PHARMEASY/REF4510
TXN100373,USER_10046,2024-08-28,27416.33,IMPS,CR,IMPS/SALARY_CR/REF6126
TXN100405,USER_10030,2024-02-09,-4723.9,CARD,DR,CARD/MYNTRA/REF9123
TXN101854,USER_10026,2024-05-14,54796.73,CARD,CR,CARD/REFUND/REF2654
TXN101294,USER_10003,2024-09-03,-1291.9,RTGS,DR,RTGS/PHARMEASY/REF6757
TXN100788,USER_10011,2024-03-10,-3202.62,RTGS,DR,RTGS/RELIANCE_TRENDS/REF5458
TXN101594,USER_10020,2024-03-06,1955.84,RTGS,DR,RTGS/NETFLIX/REF7944
TXN101508,USER_10007,2024-03-30,-4383.78,RTGS,DR,RTGS/DMART/REF2565
TXN101186,USER_10016,2024-02-29,-4893.66,IMPS,DR,IMPS/DOMINOS/REF6907
TXN100297,USER_10012,2024-03-22,-2597.89,IMPS,DR,IMPS/DOMINOS/REF9148
TXN101354,USER_10008,2024-02-13,2618.16,ATM,DR,ATM/BLR_METRO/REF1674
TXN100767,USER_10005,2024-07-14,-2345.57,NEFT,DR,NEFT/BIGBASKET/REF6527
TXN100864,USER_10008,2024-06-07,-4498.28,RTGS,DR,RTGS/BIGBASKET/REF3378
TXN101908,USER_10030,2024-10-15,-1587.52,CARD,DR,CARD/BIGBASKET/REF2370
TXN100269,USER_10017,2024-11-23,71353.31,CARD,CR,CARD/SALARY_CR/REF7655
TXN100546,USER_10012,2024-02-19,-895.62,UPI,DR,UPI/BPCL/REF8758
TXN101182,USER_10035,2024-01-31,-4658.77,IMPS,DR,IMPS/DOMINOS/REF1745
TXN101058,USER_10018,2024-04-03,63753.22,CARD,CR,CARD/EMI_CR/REF3514
TXN101064,USER_10030,2024-05-28,57791.32,CARD,CR,CARD/EMI_CR/REF3409
TXN101209,USER_10027,2024-05-31,2777.42,ATM,DR,ATM/ZOMATO/REF2763
TXN101554,USER_10002,2024-10-27,66882.9,NEFT,CR,NEFT/SALARY_CR/REF8303
TXN100946,USER_10008,2024-05-30,-4510.32,UPI,DR,UPI/ZOMATO/REF6885
TXN101455,USER_10022,2024-08-07,70903.43,CARD,CR,CARD/REFUND/REF2645
TXN100673,USER_10004,2024-01-28,-1296.94,ATM,DR,ATM/AMAZON/REF4729
TXN100616,USER_10042,2024-11-27,-1819.76,ATM,DR,ATM/JIO/REF5395
TXN101540,USER_10027,2024-09-02,-2455.35,RTGS,DR,RTGS/AJIO/REF5059
TXN101495,USER_10023,2024-10-05,-4886.66,UPI,DR,UPI/PHARMEASY/REF5068
TXN100378,USER_10046,2024-06-29,-3615.55,NEFT,DR,NEFT/DOMINOS/REF9882
TXN100513,USER_10001,2024-07-14,-905.4,NEFT,DR,NEFT/OLA/REF5505
TXN100463,USER_10033,2024-12-14,-89.91,UPI,DR,UPI/NETFLIX/REF7919
TXN101946,USER_10008,2024-02-12,-4236.73,RTGS,DR,
TXN100215,USER_10039,2024-08-23,69383.88,RTGS,CR,RTGS/SALARY_CR/REF2734
TXN101259,USER_10038,2024-04-29,-1458.45,ATM,DR,ATM/PORTRONICS/REF3293
TXN101837,USER_10034,2024-01-23,-1781.16,ATM,DR,ATM/AMAZON/REF8271
TXN100300,USER_10018,2024-10-01,-582.11,IMPS,DR,IMPS/BIGBASKET/REF6992
TXN101468,USER_10049,2024-07-05,70374.76,ATM,CR,ATM/SALARY_CR/REF4639
TXN100194,USER_10046,2024-02-18,-1596.99,IMPS,DR,IMPS/INDIAN_OIL/REF3500
TXN101522,USER_10043,2024-11-07,-2270.83,CARD,DR,CARD/UBER/REF9577
TXN100168,USER_10017,2024-03-25,-4132.21,IMPS,DR,IMPS/DOMINOS/REF6549
TXN101952,USER_10011,2024-11-21,-4197.41,IMPS,DR,IMPS/SWIGGY/REF5485
TXN101777,USER_10032,2024-09-14,-4517.63,RTGS,DR,RTGS/MCD/REF9405
TXN100292,USER_10019,2024-08-20,-346.57,RTGS,DR,RTGS/JIO/REF8933
TXN100265,USER_10011,2024-09-11,1868.37,IMPS,DR,
TXN101054,USER_10031,2024-10-30,-2674.32,RTGS,DR,RTGS/BBPS/REF8503
TXN100449,USER_10048,2024-07-29,74474.04,NEFT,CR,NEFT/EMI_CR/REF3174
TXN100257,USER_10024,2024-08-28,-1965.06,IMPS,DR,IMPS/SPOTIFY/REF1266
TXN100401,USER_10026,2024-02-22,-1801.88,ATM,DR,ATM/AMAZON/REF6315
TXN101169,USER_10038,2024-12-17,-4700.12,RTGS,DR,RTGS/JIO/REF3187
TXN101533,USER_10022,2024-08-10,-4423.7,NEFT,DR,
TXN101009,USER_10037,2024-01-21,-3965.71,ATM,DR,ATM/APOLLO_PHARMACY/REF7162
TXN101994,USER_10029,2024-07-06,-3016.67,IMPS,DR,IMPS/SPOTIFY/REF7974
TXN100197,USER_10042,2024-03-03,-4374.36,RTGS,DR,RTGS/AJIO/REF1842
TXN101989,USER_10027,2024-01-28,-1330.31,UPI,DR,UPI/APOLLO_PHARMACY/REF8377
TXN101368,USER_10026,2024-08-05,INVALID,CARD,DR,CARD/AJIO/REF9808
TXN101256,USER_10015,2024-06-04,-4935.43,CARD,DR,
TXN100748,USER_10031,2024-04-12,-1248.18,NEFT,DR,
TXN101105,USER_10028,2024-12-10,17659.4,RTGS,CR,RTGS/REFUND/REF7948
TXN101344,USER_10039,2024-08-10,9576.43,NEFT,CR,NEFT/SALARY_CR/REF4107
TXN100661,USER_10031,2024-10-20,410.76,IMPS,DR,IMPS/PORTRONICS/REF9608
TXN101639,USER_10044,2024-08-31,-2300.16,NEFT,DR,NEFT/BBPS/REF8699
TXN100526,USER_10008,2024-06-23,-4597.96,UPI,DR,
TXN100961,USER_10026,2024-06-29,60875.63,NEFT,CR,NEFT/REFUND/REF1578
TXN100975,USER_10021,2024-05-18,-536.47,ATM,DR,ATM/APOLLO_PHARMACY/REF7408
TXN100637,USER_10006,2024-05-10,-978.34,NEFT,DR,NEFT/TATA_POWER/REF8488
TXN100001,USER_10043,2024-10-06,-2138.51,UPI,DR,UPI/SWIGGY/REF4582
TXN101304,USER_10007,2024-08-24,-1005.3,NEFT,DR,NEFT/SWIGGY/REF1324
TXN101235,USER_10021,2024-08-08,-1172.12,NEFT,DR,NEFT/BBPS/REF8968
TXN101960,USER_10037,2024-07-05,-3227.04,CARD,DR,CARD/JIO/REF3793
TXN101970,USER_10046,2024-07-10,-2438.66,IMPS,DR,IMPS/TATA_POWER/REF1657
TXN101099,USER_10048,2024-02-19,69406.86,ATM,CR,ATM/SALARY_CR/REF4277
TXN101683,USER_10017,2024-05-20,-4768.49,CARD,DR,CARD/SPOTIFY/REF5822
TXN100951,USER_10041,2024-01-09,-4430.2,RTGS,DR,RTGS/PHARMEASY/REF3224
TXN100974,USER_10043,2024-01-22,-2679.9,RTGS,DR,RTGS/SPOTIFY/REF5466
TXN101826,USER_10010,2024-07-14,-4963.43,NEFT,DR,NEFT/BLR_METRO/REF1248
TXN100135,USER_10000,2024-12-02,37338.34,NEFT,CR,NEFT/SALARY_CR/REF9494
TXN100859,USER_10003,2024-11-16,-1966.49,ATM,DR,ATM/SWIGGY/REF5590
TXN101829,USER_10041,2024-11-07,-1569.13,IMPS,DR,
TXN101771,USER_10010,2024-09-18,-2756.07,RTGS,DR,RTGS/DOMINOS/REF5751
TXN100714,USER_10039,2024-12-03,-880.22,IMPS,DR,IMPS/PHARMEASY/REF8429
TXN100030,USER_10034,2024-03-08,-4417.8,RTGS,DR,RTGS/DMART/REF4981
TXN100205,USER_10049,2024-10-17,-4422.54,NEFT,DR,NEFT/BIGBASKET/REF1815
TXN100323,USER_10047,2024-09-02,-4148.36,ATM,DR,ATM/INDIAN_OIL/REF5450
TXN100347,USER_10008,2024-09-19,-2841.36,RTGS,DR,RTGS/BBPS/REF6049
TXN101075,USER_10037,2024-07-11,2076.83,RTGS,DR,RTGS/INDIAN_OIL/REF3865
TXN101479,USER_10009,2024-04-17,-3754.49,CARD,DR,CARD/MYNTRA/REF1149
TXN101225,USER_10025,2024-09-05,-3636.84,RTGS,DR,RTGS/PHARMEASY/REF4799
TXN101974,USER_10019,2024-03-13,37109.95,RTGS,CR,
TXN100772,USER_10042,2024-05-08,54048.78,NEFT,CR,NEFT/SALARY_CR/REF3734
TXN101104,USER_10013,2024-09-15,38230.09,ATM,CR,ATM/EMI_CR/REF4033
TXN100095,USER_10029,not_a_date,-1876.03,ATM,DR,ATM/RELIANCE_TRENDS/REF2876
TXN100834,USER_10049,2024-01-29,28407.28,RTGS,CR,RTGS/REFUND/REF2974
TXN100295,USER_10029,2024-03-03,-1277.2,UPI,DR,UPI/FLIPKART/REF5754
TXN101505,USER_10038,2024-05-06,-666.88,CARD,DR,CARD/FLIPKART/REF9984
TXN100070,USER_10043,2024-03-30,-1539.7,UPI,DR,UPI/BBPS/REF5978
TXN100963,USER_10040,2024-08-30,-2885.66,IMPS,DR,IMPS/PHARMEASY/REF1447
TXN101792,USER_10031,2024-04-07,44925.9,ATM,CR,ATM/REFUND/REF6768
TXN100679,USER_10034,2024-05-31,15085.29,CARD,CR,CARD/EMI_CR/REF7113
TXN101717,USER_10010,2024-12-17,-4355.67,UPI,DR,UPI/APOLLO_PHARMACY/REF3413
TXN100058,USER_10047,2024-06-19,33819.92,CARD,CR,
TXN101877,USER_10015,2024-03-11,-4366.97,CARD,DR,CARD/BLR_METRO/REF4205
TXN101273,USER_10048,2024-03-11,-2331.63,CARD,DR,CARD/JIO/REF8357
TXN100543,USER_10021,2024-04-15,33649.59,CARD,CR,CARD/EMI_CR/REF9849
TXN101849,USER_10023,2024-02-10,-2552.94,CARD,DR,CARD/SPOTIFY/REF8932
TXN101280,USER_10015,2024-12-27,45568.69,ATM,CR,ATM/SALARY_CR/REF6249
TXN100826,USER_10028,2024-08-17,5013.69,IMPS,CR,IMPS/SALARY_CR/REF1267
TXN100626,USER_10035,2024-11-09,-3234.82,ATM,DR,ATM/UBER/REF8688
TXN100417,USER_10049,2024-05-07,-1807.29,ATM,DR,ATM/APOLLO_PHARMACY/REF1725
TXN101018,USER_10011,2024-03-22,-263.42,IMPS,DR,IMPS/APOLLO_PHARMACY/REF5670
TXN100061,USER_10042,2024-04-08,-1429.09,IMPS,DR,IMPS/AMAZON/REF6753
TXN100332,USER_10041,2024-10-05,-4451.84,ATM,DR,ATM/BIGBASKET/REF8668
TXN101610,USER_10036,2024-09-13,-1175.21,IMPS,DR,IMPS/UBER/REF2506
TXN100224,USER_10018,2024-02-09,-4887.97,ATM,DR,ATM/AMAZON/REF9307
TXN100747,USER_10030,2024-06-09,-4476.87,NEFT,DR,NEFT/INDIAN_OIL/REF4115
TXN101749,USER_10008,2024-06-28,59968.43,CARD,CR,CARD/EMI_CR/REF3540
TXN101369,USER_10019,2024-06-15,-2859.51,NEFT,DR,NEFT/ZOMATO/REF3518
TXN101519,USER_10046,2024-03-10,2599.31,ATM,DR,ATM/PHARMEASY/REF3042
TXN101919,USER_10033,2024-06-14,-1889.58,NEFT,DR,NEFT/APOLLO_PHARMACY/REF3318
TXN101638,USER_10025,2024-06-17,INVALID,RTGS,DR,RTGS/RELIANCE_TRENDS/REF4483
TXN100357,USER_10004,2024-02-21,-2259.88,CARD,DR,CARD/PHARMEASY/REF1797
TXN100353,USER_10034,2024-07-20,-3652.9,UPI,DR,UPI/BLR_METRO/REF1372
TXN100858,USER_10022,2024-12-16,-3144.89,ATM,DR,ATM/BLR_METRO/REF5519
TXN100322,USER_10018,2024-01-22,-3585.0,RTGS,DR,RTGS/SPOTIFY/REF5201
TXN100849,USER_10021,2024-04-17,-1098.78,ATM,DR,ATM/BBPS/REF5237
TXN101972,USER_10037,2024-01-15,-873.6,ATM,DR,ATM/BPCL/REF9586
TXN100761,USER_10011,2024-08-03,-4978.03,ATM,DR,ATM/APOLLO_PHARMACY/REF9748
TXN100600,USER_10046,2024-09-23,-1722.28,NEFT,DR,
TXN101904,USER_10024,2024-05-29,-1150.15,ATM,DR,ATM/AIRTEL/REF5563
TXN101714,USER_10032,2024-06-09,26827.78,CARD,CR,CARD/REFUND/REF3523
TXN101691,USER_10015,2024-02-07,1889.72,IMPS,DR,IMPS/BIGBASKET/REF3003
TXN101221,USER_10007,2024-03-26,56714.68,RTGS,CR,RTGS/REFUND/REF8724
TXN100125,USER_10034,2024-04-25,-4546.64,UPI,DR,UPI/BIGBASKET/REF1977
TXN100079,USER_10048,2024-08-14,-3610.41,RTGS,DR,RTGS/MCD/REF9976
TXN100392,USER_10004,2099-12-31,-1240.34,CARD,DR,
TXN101957,USER_10047,2024-03-08,-1927.59,NEFT,DR,NEFT/BPCL/REF5570
TXN101423,USER_10001,2024-07-14,-462.0,ATM,DR,ATM/BPCL/REF9801
TXN101863,USER_10019,2024-09-09,-2842.45,ATM,DR,ATM/MCD/REF9326
TXN100318,USER_10039,2024-09-04,-1270.27,IMPS,DR,IMPS/BBPS/REF4684
TXN101062,USER_10007,2024-01-13,-2522.11,RTGS,DR,
TXN100262,USER_10032,2024-07-22,43012.15,UPI,CR,UPI/REFUND/REF4131
TXN100018,USER_10035,2024-01-06,-617.03,IMPS,DR,IMPS/BBPS/REF6573
TXN101156,USER_10017,2024-08-13,-4321.35,RTGS,DR,RTGS/ZOMATO/REF9740
TXN100363,USER_10033,2024-06-12,-2070.88,RTGS,DR,RTGS/BPCL/REF4012
TXN100509,USER_10003,2024-04-23,-4127.18,CARD,DR,CARD/SPOTIFY/REF2376
TXN100288,USER_10037,2024-10-24,3310.73,ATM,DR,ATM/MYNTRA/REF6531
TXN100092,USER_10030,2024-01-10,-307.82,NEFT,DR,NEFT/SPOTIFY/REF2124
TXN100662,USER_10014,2024-04-04,-3941.98,RTGS,DR,RTGS/UBER/REF9897
TXN101325,USER_10021,2024-11-29,59805.04,ATM,CR,ATM/REFUND/REF6377
TXN101494,USER_10035,2024-05-11,7450.37,ATM,CR,ATM/SALARY_CR/REF5891
TXN100562,USER_10002,2024-07-21,28204.59,UPI,CR,UPI/SALARY_CR/REF8785
TXN100032,USER_10026,2024-08-27,8791.98,CARD,CR,CARD/EMI_CR/REF2612
TXN100965,USER_10039,2024-05-23,-1321.93,UPI,DR,UPI/MYNTRA/REF3860
TXN101780,USER_10041,2024-09-04,-2385.17,NEFT,DR,NEFT/PHARMEASY/REF9306
TXN101318,USER_10015,2024-02-25,-4796.07,IMPS,DR,IMPS/ZOMATO/REF9514
TXN101801,USER_10015,2024-09-09,-4742.59,CARD,DR,
TXN100172,USER_10006,2024-12-11,-173.87,IMPS,DR,IMPS/BBPS/REF4626
TXN101436,USER_10032,2024-09-29,-1944.8,CARD,DR,CARD/BPCL/REF7743
TXN100469,USER_10022,2024-08-07,-742.16,CARD,DR,CARD/INDIAN_OIL/REF2380
TXN100615,USER_10027,2024-02-29,-3803.11,UPI,DR,UPI/ZOMATO/REF3267
TXN101335,USER_10006,2024-08-20,68738.01,NEFT,CR,NEFT/REFUND/REF1060
TXN100889,USER_10000,2024-08-22,-2518.28,ATM,DR,ATM/SWIGGY/REF9084
TXN100133,USER_10021,2024-07-29,-1476.68,ATM,DR,ATM/TATA_POWER/REF1601
TXN100634,USER_10045,2024-08-19,-3808.63,UPI,DR,UPI/BLR_METRO/REF6592
TXN100738,USER_10005,2024-10-08,-4157.34,IMPS,DR,IMPS/DMART/REF6693
TXN101758,USER_10035,2024-01-14,34464.3,ATM,CR,ATM/SALARY_CR/REF5954
TXN100204,USER_10013,2024-07-11,-1737.44,IMPS,DR,IMPS/SPOTIFY/REF6314
TXN100819,USER_10033,2024-02-19,-1193.54,NEFT,DR,NEFT/TATA_POWER/REF4164
TXN100860,USER_10014,2024-03-18,1994.59,UPI,DR,UPI/BIGBASKET/REF7262
TXN101645,USER_10010,2024-04-11,-2124.55,ATM,DR,ATM/DOMINOS/REF3632
TXN100778,USER_10017,2024-10-07,-4849.23,ATM,DR,
TXN100014,USER_10016,2024-03-12,-2828.77,CARD,DR,CARD/INDIAN_OIL/REF8019
TXN101848,USER_10029,2024-06-10,-621.31,RTGS,DR,RTGS/BLR_METRO/REF7716
TXN101998,USER_10011,2024-02-13,-673.97,CARD,DR,CARD/BIGBASKET/REF9084
TXN100229,USER_10039,2024-03-22,-4593.79,RTGS,DR,
TXN101041,USER_10032,2024-12-11,-305.23,IMPS,DR,IMPS/TATA_POWER/REF8624
TXN101867,USER_10010,2024-05-27,23160.03,UPI,CR,UPI/EMI_CR/REF4795
TXN100978,USER_10004,2024-01-07,-2650.06,RTGS,DR,RTGS/PHARMEASY/REF6759
TXN100736,USER_10023,2024-05-02,-4879.45,IMPS,DR,IMPS/AMAZON/REF7544
TXN101038,USER_10040,2024-08-25,-56.75,UPI,DR,UPI/APOLLO_PHARMACY/REF7305
TXN101637,USER_10005,2024-04-02,-4591.43,RTGS,DR,RTGS/TATA_POWER/REF4268
TXN100185,USER_10011,2024-05-15,-3721.5,UPI,DR,UPI/MCD/REF2041
TXN100430,USER_10023,2024-06-15,-614.08,RTGS,DR,RTGS/PHARMEASY/REF9646
TXN100391,USER_10011,2024-06-10,-1075.43,CARD,DR,CARD/BIGBASKET/REF7525
TXN100850,USER_10035,2024-09-04,-4961.9,CARD,DR,
TXN100648,USER_10037,2024-10-19,54708.65,CARD,CR,
TXN101926,USER_10012,2024-05-20,-4561.98,ATM,DR,ATM/AIRTEL/REF6009
TXN100733,USER_10045,2024-11-01,-3879.36,CARD,DR,CARD/UBER/REF9099
TXN101238,USER_10048,2024-02-26,59715.67,UPI,CR,UPI/EMI_CR/REF1687
TXN101516,USER_10040,2024-02-14,33456.03,UPI,CR,UPI/REFUND/REF2302
TXN101001,USER_10009,2024-10-23,-406.57,NEFT,DR,NEFT/MYNTRA/REF9010
TXN100246,USER_10027,2024-02-16,20542.66,IMPS,CR,IMPS/REFUND/REF1436
TXN100429,USER_10048,2024-12-26,9379.46,ATM,CR,ATM/SALARY_CR/REF4063
TXN101549,USER_10000,2024-01-27,-1642.12,RTGS,DR,RTGS/BPCL/REF5590
TXN100333,USER_10017,2024-04-08,28147.89,RTGS,CR,RTGS/EMI_CR/REF5215
TXN100249,USER_10009,2024-03-11,-4591.11,CARD,DR,
TXN101169,USER_10038,2024-12-17,-4700.12,RTGS,DR,RTGS/JIO/REF3187
TXN101483,USER_10015,2024-01-18,-2013.39,CARD,DR,CARD/BPCL/REF3826
TXN101184,USER_10008,2024-10-13,-937.89,ATM,DR,ATM/UBER/REF9074
TXN101037,USER_10029,2024-08-25,66193.93,NEFT,CR,NEFT/REFUND/REF7068
TXN100358,USER_10015,2024-01-23,-1209.98,UPI,DR,UPI/OLA/REF3295
TXN100190,USER_10038,2024-03-16,-1411.33,ATM,DR,ATM/APOLLO_PHARMACY/REF9984
TXN100255,USER_10015,2024-10-19,-3338.64,ATM,DR,ATM/AMAZON/REF6908
TXN101668,USER_10048,2024-11-17,63613.65,IMPS,CR,IMPS/SALARY_CR/REF4338
TXN101208,USER_10019,2024-03-17,52901.98,NEFT,CR,NEFT/REFUND/REF9570
TXN101712,USER_10044,not_a_date,INVALID,UPI,DR,UPI/OLA/REF4541
TXN101578,USER_10041,2024-07-25,2657.55,UPI,DR,UPI/MYNTRA/REF2633
TXN101125,USER_10048,2024-02-26,-2478.24,CARD,DR,CARD/BBPS/REF9837
TXN100406,USER_10038,2024-11-11,-579.51,UPI,DR,UPI/BPCL/REF7483
TXN100817,USER_10023,2024-10-12,-4457.63,CARD,DR,CARD/SPOTIFY/REF1955
TXN100898,USER_10033,2024-04-17,-3079.67,ATM,DR,ATM/FLIPKART/REF9666
TXN100915,USER_10019,2024-04-20,-916.31,UPI,DR,UPI/SPOTIFY/REF4311
TXN100100,USER_10000,2024-08-03,12387.72,CARD,CR,CARD/REFUND/REF8532
TXN100779,USER_10037,2024-11-01,-3757.11,RTGS,DR,RTGS/DMART/REF9576
TXN101821,USER_10002,2024-04-24,962.91,ATM,DR,ATM/AIRTEL/REF1856
TXN101515,USER_10032,2024-05-26,-2167.44,NEFT,DR,NEFT/PORTRONICS/REF6000
TXN101523,USER_10014,2024-03-30,-4205.07,IMPS,DR,IMPS/MCD/REF1834
TXN100909,USER_10030,2024-03-20,-4465.69,IMPS,DR,IMPS/BBPS/REF8577
TXN100052,USER_10017,2024-01-23,-3867.04,IMPS,DR,IMPS/APOLLO_PHARMACY/REF3647
TXN101942,USER_10002,2024-11-27,-2419.74,CARD,DR,CARD/ZOMATO/REF5145
TXN100376,USER_10014,2024-07-13,-1266.36,CARD,DR,CARD/BBPS/REF6530
TXN100252,USER_10049,2024-05-27,-653.15,RTGS,DR,RTGS/BLR_METRO/REF8489
TXN100900,USER_10038,2024-06-11,-2896.96,IMPS,DR,IMPS/RELIANCE_TRENDS/REF3125
TXN100281,USER_10004,2024-06-07,-3598.82,ATM,DR,ATM/DOMINOS/REF7730
TXN100055,USER_10027,2024-03-06,-1855.03,IMPS,DR,IMPS/ZOMATO/REF4441
TXN100727,USER_10016,2024-06-06,INVALID,CARD,DR,CARD/TATA_POWER/REF3262
TXN101895,USER_10025,2024-04-27,-848.95,IMPS,DR,IMPS/SPOTIFY/REF7773
TXN100444,USER_10022,2024-02-14,-4970.09,NEFT,DR,NEFT/AJIO/REF4438
TXN100477,USER_10040,2024-12-30,-2106.39,RTGS,DR,RTGS/PORTRONICS/REF2350
TXN100555,USER_10013,2024-04-08,-2145.71,RTGS,DR,RTGS/PHARMEASY/REF4308
TXN100868,USER_10009,2024-04-06,-964.5,ATM,DR,ATM/AJIO/REF5372
TXN100334,USER_10045,2024-04-05,-1718.71,ATM,DR,ATM/BPCL/REF4164
TXN100620,USER_10037,2024-09-04,52487.52,ATM,CR,ATM/SALARY_CR/REF7221
TXN100413,USER_10026,2024-12-10,-3185.01,IMPS,DR,IMPS/BLR_METRO/REF3525
TXN101991,USER_10011,2024-08-05,-1948.19,UPI,DR,UPI/PHARMEASY/REF3463
TXN101347,USER_10015,2024-01-28,-1436.36,ATM,DR,ATM/BIGBASKET/REF9011
TXN100471,USER_10042,2024-06-03,-3054.29,CARD,DR,CARD/OLA/REF7418
TXN101485,USER_10049,2024-08-25,50521.77,CARD,CR,CARD/REFUND/REF8292
TXN100670,USER_10040,2024-02-03,-3166.1,CARD,DR,CARD/OLA/REF7950
TXN100141,USER_10026,2024-09-04,22061.16,NEFT,CR,NEFT/EMI_CR/REF7284
TXN100713,USER_10030,2024-03-28,-2083.3,ATM,DR,ATM/BIGBASKET/REF3979
TXN101106,USER_10013,2024-09-20,-608.59,UPI,DR,UPI/NETFLIX/REF8633
TXN100260,USER_10044,2024-09-02,-4066.91,CARD,DR,
TXN101713,USER_10029,2024-07-16,-567.45,ATM,DR,ATM/OLA/REF9644
TXN100080,USER_10028,2024-03-22,-2399.64,NEFT,DR,NEFT/INDIAN_OIL/REF5543
TXN101729,USER_10047,2024-06-05,53155.51,IMPS,CR,IMPS/SALARY_CR/REF2137
TXN101232,USER_10008,2024-03-29,-3048.46,RTGS,DR,RTGS/FLIPKART/REF9089
TXN101092,USER_10004,2024-02-29,69638.68,IMPS,CR,IMPS/REFUND/REF6104
TXN100053,USER_10047,2024-08-14,-2167.05,UPI,DR,UPI/SWIGGY/REF2232
TXN100206,USER_10043,2024-02-11,-3326.6,ATM,DR,ATM/DOMINOS/REF8242
TXN100371,USER_10025,2024-05-02,-3888.79,RTGS,DR,RTGS/TATA_POWER/REF9743
TXN100631,USER_10035,2024-10-08,-499.93,ATM,DR,ATM/RELIANCE_TRENDS/REF5990
TXN100422,USER_10007,2024-03-13,-1748.18,ATM,DR,ATM/OLA/REF8912
TXN100303,USER_10039,2024-12-14,686.88,RTGS,DR,RTGS/FLIPKART/REF7114
TXN101583,USER_10030,2024-03-20,-2740.46,CARD,DR,CARD/INDIAN_OIL/REF9906
TXN100386,USER_10036,2024-05-04,20810.01,UPI,CR,UPI/EMI_CR/REF1519
